"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","group","feature"
6.04798094129953e-05,0.160069427690958,0.325,0.205,0.781036258759422,"Th2","SFT2D2"
6.14185692184968e-05,0.237610029343254,0.738,0.665,0.793159402887667,"Th2","OSTF1"
6.18032743215819e-05,0.146294990211082,0.461,0.315,0.798127484588908,"Th2","SEL1L"
6.20780732988693e-05,-0.144223997154236,0.121,0.248,0.801676238581598,"Th2","DUSP3"
6.26844699357036e-05,-0.552659471276767,0.432,0.531,0.809507244749677,"Th2","LMNA"
6.41167503256347e-05,0.13373406016354,0.335,0.207,0.828003713705247,"Th2","SNAPC5"
6.50777905256072e-05,0.106788683862942,0.243,0.134,0.840414586847692,"Th2","ATP6V1A"
6.52918396696459e-05,0.146280255211702,0.155,0.069,0.843178817493807,"Th2","RDH10"
6.52963114622414e-05,0.174208385489155,0.83,0.743,0.843236566223385,"Th2","SRSF9"
6.58615519571133e-05,0.292696792397606,0.607,0.542,0.850536081974161,"Th2","EIF2AK4"
6.62739454214071e-05,0.113920120102996,1,1,0.855861731172051,"Th2","RPS4X"
6.70426163159586e-05,-0.117012754126449,0.049,0.15,0.86578834710429,"Th2","ANG"
6.86484638572569e-05,0.277923195824419,0.874,0.8,0.886526262252616,"Th2","PSME2"
6.86683371935584e-05,0.187093666059132,0.728,0.596,0.886782906517614,"Th2","DYNLT1"
7.01304431013002e-05,0.441257211627059,0.354,0.222,0.905664542210191,"Th2","HIST1H1B"
7.20109434780751e-05,0.197824388031651,0.529,0.403,0.929949324075863,"Th2","RPAP2"
7.20898214847402e-05,0.260376692747363,0.835,0.761,0.930967954653935,"Th2","SFPQ"
7.23932140945384e-05,0.18041416318757,0.621,0.487,0.934885966816869,"Th2","CDK12"
7.32074515802875e-05,0.145091510238616,0.985,0.976,0.945401029707833,"Th2","PPA1"
7.35678672059472e-05,0.191238047841952,0.83,0.737,0.950055437097602,"Th2","MT-ND4L"
7.44108033471063e-05,0.153985359121967,0.369,0.244,0.96094111442453,"Th2","CENPV"
7.45520696743654e-05,-0.263633853572842,0.621,0.748,0.962765427774755,"Th2","ITM2B"
7.57949031402252e-05,0.136009765855744,0.35,0.225,0.978815379152869,"Th2","EEF1G"
7.68605194765892e-05,0.126515990410643,0.311,0.194,0.992576748520673,"Th2","VARS"
7.74009802725582e-05,-0.121929261683797,0.092,0.213,0.999556259239817,"Th2","ABCG1"
7.80230088045674e-05,0.143289871865656,0.636,0.492,1,"Th2","LARP1"
7.81953407210271e-05,-0.13062397907295,0.044,0.142,1,"Th2","SEMA7A"
7.88506798201759e-05,0.151423033328444,0.602,0.448,1,"Th2","ASNS"
8.00255416469208e-05,-0.129830865472534,0.087,0.205,1,"Th2","ABHD5"
8.12050901225788e-05,-0.234528285921179,0.325,0.467,1,"Th2","LYSMD2"
8.12222716826473e-05,0.11601017329841,0.282,0.161,1,"Th2","LRRC8B"
8.12316756012457e-05,0.153908167738588,0.621,0.491,1,"Th2","CNTRL"
8.17696276816337e-05,0.194429839094184,0.388,0.263,1,"Th2","AIFM1"
8.18217011881794e-05,0.16451002500563,0.481,0.339,1,"Th2","ZNF37A"
8.18941181590134e-05,0.145073280540076,0.631,0.484,1,"Th2","DGCR6L"
8.25851143678925e-05,0.147620924739558,0.311,0.195,1,"Th2","LACTB2"
8.36489497167969e-05,-0.240192105004503,0.898,0.931,1,"Th2","GBP2"
8.43856687467344e-05,-0.241257292146669,0.316,0.465,1,"Th2","DDX60"
8.57037593756977e-05,-0.506646466708641,0.301,0.426,1,"Th2","MT3"
8.58117845397413e-05,-0.260838144077046,0.947,0.948,1,"Th2","DRAP1"
8.68691334556832e-05,0.131105055391851,0.374,0.242,1,"Th2","PPAT"
8.74429162399622e-05,0.251617725170232,0.956,0.926,1,"Th2","PRDX2"
8.83256125688102e-05,0.224465548811966,0.811,0.671,1,"Th2","RP5-1171I10.5"
8.89098877231054e-05,0.128120825518963,0.33,0.207,1,"Th2","HLTF"
9.41103678713202e-05,0.127086500976275,0.311,0.188,1,"Th2","EIF3J-AS1"
9.52036183727822e-05,-0.272425251751267,0.218,0.348,1,"Th2","NRN1"
9.53386229441784e-05,0.162222479534254,0.563,0.431,1,"Th2","SENP6"
9.59338443907399e-05,0.179578221216673,0.985,0.971,1,"Th2","ATP5O"
9.64608762104775e-05,-0.227798616631733,0.364,0.501,1,"Th2","XAF1"
9.70264783158415e-05,-0.152520010757725,0.199,0.345,1,"Th2","PKIA"
9.93520897854445e-05,0.182286505349924,0.422,0.281,1,"Th2","HOPX"
0.000100268995853472,0.157147782386208,0.811,0.733,1,"Th2","CCT2"
0.000102735748651713,0.198791712915677,0.51,0.383,1,"Th2","PGM1"
0.000104830150818037,0.145977308660614,0.243,0.139,1,"Th2","FADS1"
0.000106805626717334,0.185857986183636,0.505,0.388,1,"Th2","AP3D1"
0.000106888687926504,0.146210148919385,0.33,0.212,1,"Th2","C11orf54"
0.000108717423369859,0.182439768494791,0.816,0.757,1,"Th2","METTL9"
0.000108734892775085,0.185153908886297,0.553,0.419,1,"Th2","DOCK2"
0.000110058733349422,0.171369414911014,0.631,0.531,1,"Th2","PSMD2"
0.000110767315135615,0.153840533994241,0.466,0.332,1,"Th2","UBN1"
0.000111314411932609,0.207563042135983,0.471,0.356,1,"Th2","TESPA1"
0.000111536889903431,0.225180256351355,0.65,0.539,1,"Th2","BRD7"
0.000112525526057867,0.19673713580288,0.539,0.395,1,"Th2","SPTBN1"
0.000113204336708629,0.177712987551367,0.913,0.801,1,"Th2","DDX5"
0.000113564759325111,-0.333821013334932,0.825,0.853,1,"Th2","WSB1"
0.000114684471123685,0.160669599999738,0.51,0.369,1,"Th2","N4BP2"
0.000115518725610478,-0.290068883765614,0.728,0.783,1,"Th2","SMS"
0.000116065290247606,0.196121495828517,0.626,0.516,1,"Th2","DCXR"
0.000116619948492492,-0.212637706198508,0.291,0.433,1,"Th2","C10orf54"
0.000117645199049802,0.193259862090895,0.636,0.5,1,"Th2","TAF15"
0.00011786681934309,-0.152599219940485,0.087,0.202,1,"Th2","RTKN2"
0.000118962605320892,-0.403977445008458,0.675,0.73,1,"Th2","STK17A"
0.000119475591203652,-0.181189253110714,0.218,0.355,1,"Th2","ETV6"
0.000120655793658868,-0.220462561137255,0.893,0.907,1,"Th2","ATP5I"
0.000122165521349118,-0.21475318245526,0.306,0.452,1,"Th2","CCDC64B"
0.000123217994613221,-0.180798965487914,0.257,0.406,1,"Th2","PGAP1"
0.000123912004182281,0.196910510387866,0.811,0.729,1,"Th2","PRPF38B"
0.000124068256938313,-0.131995621459005,1,1,1,"Th2","RPL31"
0.000124501453299787,0.169318634833606,0.665,0.516,1,"Th2","ASH1L"
0.000124933545828156,0.168503617631806,0.485,0.361,1,"Th2","OPA1"
0.000125706887896871,-0.177208564615068,0.539,0.659,1,"Th2","CLK3"
0.000125969216184792,-0.190843603854133,0.573,0.679,1,"Th2","CFAP36"
0.000127607703455334,0.239246653181712,0.893,0.804,1,"Th2","HNRNPD"
0.00012814064275626,-0.191956718041989,0.767,0.843,1,"Th2","PDCD10"
0.000128389560364649,0.204927206510431,0.646,0.524,1,"Th2","EEF1E1"
0.000128872987511972,-0.44126268308706,0.369,0.501,1,"Th2","GLUL"
0.000130441442092428,0.128210804496792,0.257,0.151,1,"Th2","PLPP1"
0.000132282797729937,0.187611576841174,0.563,0.445,1,"Th2","ZC3H11A"
0.000133917328098322,-0.217668499482077,0.243,0.373,1,"Th2","OAS3"
0.000134356830943601,0.161410622912633,0.495,0.363,1,"Th2","GPR65"
0.000134717749407479,0.130197644754494,0.422,0.293,1,"Th2","HTT"
0.000135660610342034,-0.162130916389237,0.359,0.486,1,"Th2","MARCH5"
0.000135663745776378,0.164383394432405,0.49,0.354,1,"Th2","SRRT"
0.000136405751279212,0.215952532574561,0.515,0.382,1,"Th2","NABP1"
0.000138086898916488,-0.189343943202122,0.432,0.558,1,"Th2","TGFB1"
0.000138276409641002,0.158301113225367,0.631,0.475,1,"Th2","ADD3"
0.000139869684119778,0.19300575684596,0.403,0.278,1,"Th2","DIAPH3"
0.00014178129636974,0.132349222575315,0.51,0.365,1,"Th2","RANBP2"
0.000143011996411616,0.168168515376162,0.937,0.836,1,"Th2","DDX17"
0.000144256084059676,-0.13793972270874,0.136,0.263,1,"Th2","PPP1R13L"
0.000145568870586346,-0.26211193499579,0.524,0.641,1,"Th2","SH2D2A"
0.000145680954484588,-0.246051999300197,0.617,0.702,1,"Th2","CIR1"
0.00014718000530169,-0.2386047461899,0.417,0.526,1,"Th2","BTG3"
0.000147446945629233,0.183222906440131,0.49,0.351,1,"Th2","UROS"
0.000147817541810658,0.147460908174352,0.403,0.286,1,"Th2","SFXN4"
0.000148423968709931,0.174764857339738,0.665,0.549,1,"Th2","TRAPPC6A"
0.000148831948259531,0.158846794555417,0.592,0.446,1,"Th2","FHIT"
0.000148978448098867,-0.118539357450656,0.087,0.203,1,"Th2","FAM159A"
0.000149097563056774,0.125967917397112,0.5,0.374,1,"Th2","PKN2"
0.000149861638186029,0.108933292478966,0.442,0.305,1,"Th2","REV3L"
0.000149884856844676,0.214927441196675,0.796,0.712,1,"Th2","UQCRC1"
0.000151097198343116,0.240213240412393,0.854,0.782,1,"Th2","RNF213"
0.000151318423649489,-0.292570630405892,0.947,0.952,1,"Th2","BNIP3"
0.000156012417776004,0.1626559383853,0.65,0.505,1,"Th2","CASP3"
0.000156818310996404,0.183679508439689,0.65,0.515,1,"Th2","PMVK"
0.000157716006928131,0.276089271332813,0.772,0.621,1,"Th2","HIST1H1C"
0.000158462350995499,0.243928838311609,0.665,0.567,1,"Th2","HDAC1"
0.000159122537264842,0.178318790359587,0.563,0.431,1,"Th2","FAM216A"
0.000159432203754113,0.200759655780415,0.66,0.557,1,"Th2","PTDSS1"
0.000159621982683355,0.222090588174201,0.898,0.843,1,"Th2","PPP1CC"
0.000160680106659377,-0.128226613314056,0.184,0.32,1,"Th2","DPCD"
0.000160911229700528,-0.130543428232743,0.092,0.205,1,"Th2","CCDC50"
0.000163504218532615,0.140531035868839,0.131,0.055,1,"Th2","KB-173C10.2"
0.000164215326596262,0.226285780506952,0.631,0.511,1,"Th2","SERPINB6"
0.000165343541535257,-0.178830112119815,0.718,0.798,1,"Th2","BOLA3"
0.000167212846901502,-0.149080470175297,0.233,0.36,1,"Th2","CD151"
0.000169452728335659,0.158160825438846,0.578,0.467,1,"Th2","ACAA1"
0.000170214029408407,0.186994080071599,0.66,0.563,1,"Th2","ACADM"
0.000171035777347227,-0.207082353389072,0.99,0.992,1,"Th2","CD3D"
0.000171405125304952,0.163397883552959,0.456,0.348,1,"Th2","MLST8"
0.000173397022451833,0.190054667337788,0.592,0.494,1,"Th2","ACAT1"
0.00017465775739152,0.11952784302394,0.34,0.218,1,"Th2","FAM98B"
0.000176302864529029,0.199086915491637,0.956,0.892,1,"Th2","C9orf16"
0.000179278703313409,-0.120259704489894,0.087,0.196,1,"Th2","PARP15"
0.000181491974707093,0.160110258905389,0.481,0.361,1,"Th2","TEX30"
0.000184371622819868,0.205693697840956,0.82,0.738,1,"Th2","RBMX"
0.000186557721932468,0.123182722704481,0.301,0.185,1,"Th2","CARNMT1"
0.000186736601274758,0.169570044452697,0.796,0.691,1,"Th2","MRPS16"
0.000187185459365804,-0.164952854761148,0.126,0.244,1,"Th2","TGIF1"
0.000187713000113348,0.187779608335495,0.893,0.827,1,"Th2","AURKAIP1"
0.00018827012941923,0.167741348199809,0.995,0.997,1,"Th2","PPIA"
0.000190207233599188,0.197330326937948,0.932,0.885,1,"Th2","DEK"
0.000190575820319805,-0.257617165503873,0.32,0.441,1,"Th2","CD200"
0.000191019513350454,-0.190591100945682,0.99,0.986,1,"Th2","RAC2"
0.000191117541540912,0.184668361727092,0.723,0.617,1,"Th2","PSMD11"
0.000192658771787949,0.164927102316686,0.684,0.565,1,"Th2","CFAP97"
0.000193150501238643,-0.365596952774306,0.748,0.814,1,"Th2","FABP5"
0.000197877731492355,0.282244985887578,0.854,0.838,1,"Th2","LSM4"
0.000200094745341442,-0.237984560344316,0.32,0.443,1,"Th2","GLB1"
0.000202661392888805,-0.135453819017516,0.306,0.436,1,"Th2","YPEL3"
0.000204581146908654,-0.127325408841824,0.073,0.175,1,"Th2","CHRNA6"
0.00020558856533419,-0.22296499621832,0.646,0.738,1,"Th2","FMNL1"
0.00020858117321018,-0.183448498594888,0.451,0.582,1,"Th2","YIPF5"
0.000208800931966952,-0.167005764867815,0.248,0.384,1,"Th2","SERTAD1"
0.000208813417802197,0.121379569239589,0.359,0.241,1,"Th2","UBAP2"
0.00020926884402473,-0.200411415836235,0.34,0.46,1,"Th2","ARL8B"
0.000211036825903412,0.102545193289196,1,1,1,"Th2","RPL18"
0.000211803717064357,0.157761911868134,0.748,0.637,1,"Th2","LAGE3"
0.000214957255926638,0.179080350392339,0.801,0.666,1,"Th2","CD55"
0.000216132770423049,-0.138182676042489,0.325,0.472,1,"Th2","MED19"
0.000216901213627255,-0.178568638181835,0.942,0.97,1,"Th2","CD37"
0.000217420065114463,0.108963322715226,0.369,0.247,1,"Th2","PDE7A"
0.00021792209156673,-0.224655900033781,0.752,0.785,1,"Th2","CCDC109B"
0.000218230328364197,0.286921212594147,0.636,0.565,1,"Th2","ACAT2"
0.000220542226615654,-0.103957293291829,0.029,0.113,1,"Th2","RHOU"
0.000227503693699604,-0.182739010644249,1,1,1,"Th2","B2M"
0.000235724151957966,0.174876417525909,0.82,0.763,1,"Th2","SHMT2"
0.000236396840206679,-0.238581900004397,0.563,0.665,1,"Th2","EIF1B"
0.000237002659398153,0.160835208687384,0.675,0.564,1,"Th2","PCSK7"
0.00023896567959475,0.156107426830799,0.35,0.238,1,"Th2","ASB2"
0.000242558140591768,0.22643849336916,0.932,0.907,1,"Th2","ARPC5"
0.000247999659438042,-0.188343970287607,0.544,0.645,1,"Th2","SLC25A26"
0.000249909324125766,0.104113454137305,0.388,0.259,1,"Th2","EFR3A"
0.00024997467513669,0.158874950172292,0.374,0.258,1,"Th2","CHAF1A"
0.000250820353145461,-0.160970740822489,0.306,0.427,1,"Th2","SF3A2"
0.000253599178779896,-0.105646992570218,0.126,0.249,1,"Th2","HERC6"
0.000255792032928807,0.112181323248434,0.252,0.152,1,"Th2","CTC-524C5.2"
0.000257303472687186,0.16735904843362,0.583,0.476,1,"Th2","SNRNP200"
0.000257623863401864,-0.148296603811739,0.199,0.327,1,"Th2","TCAF2"
0.000258683109376267,0.178232051401984,0.82,0.776,1,"Th2","SMDT1"
0.000259171339503291,0.131570497723246,0.466,0.331,1,"Th2","C20orf27"
0.000263737065391116,0.2087656984443,0.728,0.655,1,"Th2","POLR2K"
0.0002644982035272,0.101277107461227,0.354,0.223,1,"Th2","ERC1"
0.000267379668732106,0.103116963025012,0.369,0.247,1,"Th2","CEP295"
0.000269859792163778,-0.301331478053498,0.655,0.749,1,"Th2","AIF1"
0.000273407560205671,0.130984948976968,0.369,0.248,1,"Th2","TM7SF3"
0.000276902493496832,0.168211146712182,0.709,0.61,1,"Th2","TMEM160"
0.000279519472300232,0.164441327333398,0.505,0.382,1,"Th2","DDX42"
0.000283712877619269,0.141447074466969,0.422,0.287,1,"Th2","SECISBP2"
0.000284299320533683,0.16967565475995,0.694,0.578,1,"Th2","SNHG25"
0.000284728577393305,-0.135349968626195,0.107,0.218,1,"Th2","PNMA1"
0.000286357944180878,0.139620544038774,0.471,0.339,1,"Th2","SLC39A10"
0.000290475996150189,0.145314583815314,0.553,0.424,1,"Th2","SPN"
0.000291507692355041,0.154969095365768,0.432,0.319,1,"Th2","ZC3H18"
0.000296751495478996,0.105154698199878,0.194,0.105,1,"Th2","RUNX2"
0.000301100746609754,-0.12561736440021,0.252,0.389,1,"Th2","NRAS"
0.000301312871973432,0.131481359715526,0.286,0.175,1,"Th2","SOCS4"
0.000305473973939959,-0.297564232203376,0.752,0.831,1,"Th2","ARID5B"
0.000307100057253524,0.176365987376668,0.539,0.419,1,"Th2","UCHL5"
0.000308957442948312,-0.229647637900236,0.641,0.7,1,"Th2","NMI"
0.000309943838348921,0.176187525367371,0.883,0.809,1,"Th2","HNRNPA0"
0.000312098550256429,-0.190949756779292,0.461,0.562,1,"Th2","TMEM107"
0.000312119738550926,0.258573254501951,0.626,0.518,1,"Th2","RILPL2"
0.000315483770246304,0.118860354031234,0.296,0.181,1,"Th2","TRAPPC10"
0.000315998744359498,-0.145324032939014,0.024,0.103,1,"Th2","HLA-DRB1"
0.000317278980449576,0.132148786644757,0.592,0.467,1,"Th2","CLPX"
0.00031788153436824,0.162402834931369,0.636,0.533,1,"Th2","POLD2"
0.000318562187848454,-0.114262132524075,0.078,0.179,1,"Th2","JAKMIP1"
0.000321051332895173,-0.524715974896828,0.063,0.16,1,"Th2","IFI27"
0.000321637880953045,0.134790623594667,0.218,0.126,1,"Th2","YES1"
0.000322313408482164,-0.143996121288181,0.223,0.356,1,"Th2","UXS1"
0.000322784942356599,-0.119368033874005,0.189,0.322,1,"Th2","DDHD2"
0.00032292656658872,-0.141785122844925,0.228,0.359,1,"Th2","TRIM21"
0.00032320178803179,0.104551436264283,0.393,0.27,1,"Th2","EPM2AIP1"
0.000324080118266616,-0.266191552639531,0.442,0.537,1,"Th2","BEND5"
0.000329517855546446,-0.158164542477882,0.32,0.451,1,"Th2","STX12"
0.000332558158837127,-0.169017151855626,0.252,0.369,1,"Th2","TGFBR2"
0.000337266532921459,0.144279144582513,0.597,0.47,1,"Th2","PDCD7"
0.000345194904105554,0.185295292831471,0.515,0.402,1,"Th2","RNF168"
0.000351161182860899,0.178165223700076,0.956,0.924,1,"Th2","EIF3I"
0.000351704384983842,0.167152477417548,0.573,0.452,1,"Th2","UBTF"
0.000352164490698256,0.202058111576032,0.631,0.531,1,"Th2","XPOT"
0.000352578492736808,0.111869824115995,0.301,0.191,1,"Th2","MED13"
0.000353898849571178,-0.157051235249103,0.223,0.346,1,"Th2","PHTF2"
0.000355057927783186,-0.160551385048368,0.218,0.343,1,"Th2","STAT2"
0.000356544668900885,-0.158832771572175,0.233,0.353,1,"Th2","KLF7"
0.000357920010522825,0.13031294662204,0.32,0.204,1,"Th2","MYLIP"
0.000359498025494269,-0.187244495289884,0.621,0.691,1,"Th2","KRTCAP2"
0.000359557554459402,0.178237513905943,0.811,0.7,1,"Th2","PNRC2"
0.000364496729400383,-0.261854290262704,0.796,0.86,1,"Th2","ALDOC"
0.000364696626394225,0.170813231319586,0.301,0.196,1,"Th2","TESC"
0.000370317551289096,0.208409531126802,0.675,0.591,1,"Th2","C12orf10"
0.000370729160506575,0.198065849210242,0.66,0.591,1,"Th2","INSIG1"
0.000373919193806055,0.117374048223081,0.354,0.242,1,"Th2","YTHDC2"
0.000374564885938687,0.187759843331323,0.587,0.48,1,"Th2","ZFR"
0.000376111897624324,0.110436140636193,0.267,0.162,1,"Th2","KIAA0922"
0.000376151564037644,0.121811053744944,0.383,0.257,1,"Th2","CASC4"
0.000381565338096358,-0.187244912704376,0.311,0.429,1,"Th2","RABGAP1L"
0.000384206368954289,-0.213640477026518,0.544,0.655,1,"Th2","ZFAND5"
0.000385418326940539,0.192531621457404,0.403,0.29,1,"Th2","CRELD2"
0.000392125448050777,-0.202821667084993,0.316,0.431,1,"Th2","MX2"
0.00039595170291294,-0.199213552656483,0.136,0.251,1,"Th2","RGS2"
0.000398338682400042,0.21644049557109,0.83,0.767,1,"Th2","NAP1L4"
0.000399714683586535,-0.237653212738399,0.583,0.683,1,"Th2","C19orf66"
0.000404547465875933,-0.188567050625223,0.762,0.785,1,"Th2","ROMO1"
0.000406773109259719,-0.139656506740777,0.112,0.217,1,"Th2","CRYBG3"
0.000409135342343983,-0.539367356765479,0.233,0.356,1,"Th2","RGS16"
0.000415427753704321,0.170758919323258,0.655,0.549,1,"Th2","SUCLG2"
0.000416237820226644,-0.176297043024352,0.379,0.509,1,"Th2","ARMCX6"
0.00042211545869039,-0.134659142933177,0.155,0.272,1,"Th2","MIR4458HG"
0.000424637180088552,-0.191953237415907,0.476,0.61,1,"Th2","AZI2"
0.000429997292581654,-0.134625379853039,0.102,0.204,1,"Th2","RASGRP4"
0.000433065665287738,0.123688923882845,0.417,0.305,1,"Th2","TPP2"
0.000433104580237527,-0.508736846584294,0.102,0.205,1,"Th2","G0S2"
0.00043416515694812,0.130627671737417,0.359,0.247,1,"Th2","PRKRIR"
0.000439361036133199,0.115487622825393,0.316,0.207,1,"Th2","PIP5K1A"
0.000440022702011836,0.166180787819572,0.534,0.413,1,"Th2","BCL11B"
0.000440169155822949,-0.285839756822843,0.723,0.783,1,"Th2","AAK1"
0.000441400082381526,0.128320294138536,0.388,0.27,1,"Th2","ASAP1"
0.000442954144921586,0.10399492460952,1,0.999,1,"Th2","HINT1"
0.000449416641870232,0.116313715125735,0.146,0.069,1,"Th2","HIST1H1A"
0.000457148556676643,-0.151638103878758,0.214,0.341,1,"Th2","NIPAL3"
0.000459765464537279,0.154934890373821,0.733,0.617,1,"Th2","POLR2B"
0.000460025588365258,0.198227822131239,0.325,0.208,1,"Th2","PHLDA1"
0.000464033928104589,-0.113515427363677,0.131,0.244,1,"Th2","PLEC"
0.000472913827584794,0.177901337272495,0.592,0.479,1,"Th2","PUM3"
0.00047369585195744,0.169748805785852,1,0.999,1,"Th2","MT-ND4"
0.000473873288018556,0.115066367419357,0.233,0.137,1,"Th2","RALGAPA2"
0.000478683350363218,0.157082309122116,0.67,0.565,1,"Th2","TGOLN2"
0.000487083004209649,0.111020053325758,1,1,1,"Th2","RPS17"
0.000493067863134329,0.139795736360136,0.641,0.514,1,"Th2","DCTPP1"
0.000495274533725301,0.168530935912864,0.335,0.228,1,"Th2","CMIP"
0.000496420065997015,0.12315069403639,0.364,0.252,1,"Th2","MINA"
0.000501113238673735,0.148408958068823,0.879,0.797,1,"Th2","TUFM"
0.000501579432474912,0.151969308470831,0.937,0.901,1,"Th2","SEC11A"
0.000510251463843189,0.165689140606564,0.699,0.598,1,"Th2","PRPF4B"
0.00052504051918885,0.145060049684665,0.684,0.582,1,"Th2","ACIN1"
0.00052653302421128,-0.227026720875103,0.461,0.568,1,"Th2","RELB"
0.00052911085625267,0.195288208719905,0.864,0.787,1,"Th2","PPP1CA"
0.000529484662082185,-0.151217416571504,0.49,0.602,1,"Th2","ARRB2"
0.000530761292114003,-0.145153515277751,0.476,0.597,1,"Th2","FAM103A1"
0.000535679298184199,0.191958507026437,0.578,0.477,1,"Th2","DKC1"
0.000541229334005142,0.162632480303274,0.553,0.442,1,"Th2","RAP1GDS1"
0.000543705257756098,0.201196780181683,0.932,0.898,1,"Th2","SRI"
0.000550998309191566,-0.14278847612836,0.359,0.481,1,"Th2","PPP3CC"
0.000551921818294468,-0.14991710375943,0.966,0.985,1,"Th2","COMMD6"
0.000558114459787169,-0.174525058655924,0.563,0.691,1,"Th2","TMUB1"
0.00056075988873135,-0.109345584582165,0.117,0.223,1,"Th2","SGCB"
0.000562946167793809,0.148787004429044,0.835,0.79,1,"Th2","FXR1"
0.000566284288730573,0.143738220512618,0.869,0.763,1,"Th2","HP1BP3"
0.000566709783317734,0.110031552243241,0.5,0.374,1,"Th2","NUFIP2"
0.000569103979727195,0.164125266543825,0.471,0.361,1,"Th2","MRE11A"
0.00056991334222294,0.138673239116326,0.811,0.693,1,"Th2","PSMB2"
0.000573959192489191,-0.200573087101525,0.383,0.492,1,"Th2","RIMKLA"
0.000574333909720326,-0.139627404590889,0.413,0.531,1,"Th2","HNRNPA1L2"
0.000574749011650381,0.150624487481914,0.85,0.754,1,"Th2","TCP1"
0.000575981130803517,0.100567359353824,0.262,0.159,1,"Th2","EVI5"
0.000576046061671196,-0.122801285720729,0.184,0.309,1,"Th2","GLA"
0.000576624759760565,0.101934050207214,0.495,0.369,1,"Th2","VGLL4"
0.000581198748823961,0.154488267568707,0.864,0.797,1,"Th2","LIMD2"
0.000584079885766794,-0.146673096527164,0.243,0.373,1,"Th2","CSRNP1"
0.000586433048699204,-0.104317769325575,0.078,0.178,1,"Th2","OTUD1"
0.000594266341793152,0.135311099973417,0.447,0.34,1,"Th2","XIAP"
0.000598812671047092,0.176228598830547,0.898,0.815,1,"Th2","SON"
0.000600949381635358,0.181214291674313,0.733,0.647,1,"Th2","DDX39A"
0.000602346112344856,-0.179933252284215,0.515,0.622,1,"Th2","OAS2"
0.000610438436139151,0.151597867088178,0.393,0.28,1,"Th2","STRBP"
0.000613273527990893,0.156595673057355,0.801,0.702,1,"Th2","CLDND1"
0.000615102510525518,-0.398569579943033,0.33,0.442,1,"Th2","LINC01588"
0.000624142613776133,0.169574325521357,0.733,0.655,1,"Th2","TCF25"
0.000627039716683097,-0.149691956471768,0.223,0.34,1,"Th2","LTBP4"
0.0006334570665161,-0.129732894067382,0.15,0.264,1,"Th2","PLEKHO1"
0.000634308953905734,0.116190549224773,0.519,0.395,1,"Th2","MRPS27"
0.000635699943717729,-0.163967970859952,0.277,0.406,1,"Th2","GRN"
0.000637373417509569,0.125615316435193,0.359,0.242,1,"Th2","MAT2A"
0.000643235457850939,0.126271126242677,0.35,0.239,1,"Th2","MAPKAP1"
0.000645007672412646,0.124619587187046,0.442,0.321,1,"Th2","NIN"
0.000649089123689898,-0.206898322647432,0.922,0.921,1,"Th2","LINC00493"
0.000658307904762301,0.189042167550708,0.961,0.926,1,"Th2","CSTB"
0.000662249425747996,0.136555970184161,0.51,0.389,1,"Th2","TRIM27"
0.000666743379895411,0.16652272024327,0.485,0.384,1,"Th2","LYRM2"
0.000668759110781354,0.147635735355816,0.684,0.569,1,"Th2","CNPY2"
0.000671631299901021,0.156702960605797,0.631,0.534,1,"Th2","HBS1L"
0.000672186590732529,0.137736627494344,0.529,0.413,1,"Th2","FIGNL1"
0.00069167939207731,-0.203246131199891,0.612,0.713,1,"Th2","VIMP"
0.000691844403240554,-0.177999583698687,0.723,0.811,1,"Th2","KDELR1"
0.000705870346163603,0.13511027044421,0.563,0.419,1,"Th2","CTSC"
0.000707578737059626,0.12232183715174,0.33,0.224,1,"Th2","TBC1D5"
0.000707763618779726,0.206436350999581,0.864,0.825,1,"Th2","HSPA9"
0.00070969947349873,0.101002980917425,0.311,0.203,1,"Th2","NAPRT"
0.000710437784718851,-0.147090789035967,0.408,0.548,1,"Th2","RP11-798M19.6"
0.00071371444465293,0.174513386422084,0.859,0.78,1,"Th2","ILF2"
0.000716373740227081,-0.171673214259685,0.369,0.489,1,"Th2","RCN2"
0.000723573774163208,-0.304964263465887,0.84,0.855,1,"Th2","BST2"
0.000726563487357662,-0.138180651982301,0.243,0.355,1,"Th2","F8A1"
0.000737346008666454,0.140770314494845,0.461,0.349,1,"Th2","TP53"
0.000738114698511365,-0.153685627327099,0.199,0.325,1,"Th2","ATF3"
0.000739973310344719,-0.335138767382863,0.51,0.596,1,"Th2","GPR171"
0.000742569389743253,0.138557924858535,0.471,0.351,1,"Th2","KIAA0586"
0.000758652708926317,-0.224046742886066,0.549,0.651,1,"Th2","LITAF"
0.000759805020176972,0.133460953127092,0.544,0.421,1,"Th2","COA5"
0.000763558923075258,-0.153019193185285,0.335,0.455,1,"Th2","SHISA5"
0.000764623290835719,0.176851829008065,0.961,0.922,1,"Th2","ACTR3"
0.00077347444910022,0.113523267279705,0.277,0.181,1,"Th2","MAPK8"
0.00078171960002228,0.24189603782912,0.854,0.807,1,"Th2","EVL"
0.000784908530474182,-0.18920486238374,0.68,0.776,1,"Th2","CARHSP1"
0.000794381006475569,0.150146914279748,0.947,0.899,1,"Th2","ATP5B"
0.00079595238862327,0.186188505300318,0.835,0.811,1,"Th2","MRPS15"
0.000796328416418422,0.215076427294461,0.99,0.965,1,"Th2","GMFG"
