"feature","score"
"UBE2D3",3.77770958855697
"PARP14",-3.77433038195467
"DNAJC9",-3.7725611479205
"YWHAQ",-3.77018713346916
"TMA7",3.76610676763314
"MANF",-3.7640737600557
"LGALS8",3.75639625523002
"ACADM",-3.75539099732118
"C20orf27",-3.75513078300053
"FYTTD1",-3.75306218897195
"EIF4G1",-3.75238702604873
"CCSER2",3.75033975977549
"MT3",3.74813560935705
"ENOPH1",3.74071864226885
"CLSPN",-3.73620977971791
"RAN",3.73619534421976
"YBX3",-3.73379956173879
"DNAJC1",3.72395050302079
"SKAP1",3.72135794370652
"SLC35F2",3.71679168614621
"ACTR1B",3.71344280856456
"PDCD10",3.71133498449711
"EMC9",3.70562380546943
"FAM103A1",3.70419156069952
"ARF1",3.68988822221452
"HNRNPU",-3.67690962388347
"DDX39A",-3.67567504172452
"C14orf142",-3.67454160768446
"MARCH5",3.67117728028104
"PSME2",-3.67080765761917
"GALM",-3.66848854301789
"PRDX3",-3.66078515753052
"STRA13",-3.65953823291917
"AKR1B1",-3.65938472922048
"PCNT",-3.65436676302558
"SLC25A26",3.65425916694957
"ISOC2",-3.64924955501861
"ARHGDIB",3.64543784282995
"NDUFB2",-3.64528858569736
"STAT4",3.64212883470801
"SNRPA",3.64018712740342
"EIF2AK4",-3.6379045540411
"TNRC6B",-3.63028140047402
"NAB2",3.62362856217506
"EIF3E",3.62090609180316
"AUH",-3.61595299246451
"DCTN6",3.61311897374719
"HLA-E",3.59647052514935
"NCAPG",-3.58738482768692
"PAICS",3.58454375141884
"REL",3.58142106740675
"REV3L",-3.57969519290936
"LBH",3.5796648085378
"GPAA1",-3.57644993458866
"SGTB",3.57525783412491
"PGD",-3.56912290057305
"IFRD1",3.56242978169023
"ANXA1",3.56174238710189
"MCM4",-3.55469842757015
"KLF13",-3.55082214295163
"IDI1",-3.54808430316128
"PDCD11",-3.5474742192109
"FEN1",-3.54255387658518
"PHGDH",-3.53673092030793
"ATP5C1",-3.53110671106002
"HNRNPC",3.53043994625332
"JMJD6",3.52935116948948
"TNFRSF4",3.52299154630422
"SPATA13",-3.51444315033224
"ATF7IP",3.50939253566335
"ARL1",3.50482943388552
"PHF3",3.50274943145394
"HERC6",-3.50023503269114
"CCM2",-3.49659310668112
"RPS27L",3.49501689211668
"OGFR",-3.4836563558233
"CORO1C",3.48230976175988
"CHD8",-3.48225158865928
"CCDC137",-3.47751856556853
"HELLS",-3.47725102192538
"MRPL27",-3.47253218715976
"PSMD12",-3.47230766582454
"DDX1",-3.46678866550027
"MRTO4",-3.46493807173092
"BEX2",-3.46280057999381
"RPA3",3.46218404697485
"E2F1",-3.45960738950635
"IL27RA",-3.45641505412515
"SRPRA",-3.45573805264588
"ZC3H7A",3.45088225658119
"PSMC5",-3.44542007764706
"RBBP4",-3.43927922335975
"RBM33",3.43863472326779
"WDR1",-3.43539102151762
"SERINC1",3.43527245319147
"DCAF7",-3.43201036342793
