"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","group","feature"
2.96146501937551e-08,0.331390838404978,0.974,0.929,0.000386471185028504,"Th17","LAT"
3.0863692619523e-08,-0.297988212847958,0.989,0.993,0.000402771188684775,"Th17","EEF1B2"
3.39629108449564e-08,-0.225995246075359,1,1,0.000443215986526681,"Th17","RPS23"
3.50664652937959e-08,-0.206673290890017,0.007,0.119,0.000457617372084036,"Th17","PTGER2"
3.94594620382657e-08,0.32701248851137,0.725,0.577,0.000514945979599367,"Th17","APOBEC3H"
5.07260247418248e-08,0.167594059159624,0.327,0.174,0.000661974622880814,"Th17","ABTB1"
5.57971149506684e-08,0.417624743050886,0.699,0.595,0.000728152350106222,"Th17","ATP6V1D"
6.30085761504113e-08,-0.256978254897264,1,1,0.000822261918762867,"Th17","NPM1"
6.55321494505189e-08,-0.191944750013456,1,1,0.000855194550329271,"Th17","RPS13"
6.70130807110991e-08,0.199879873871431,0.985,0.966,0.000874520703279844,"Th17","PRDX5"
6.93827135318252e-08,-0.17938470074334,1,1,0.000905444411590319,"Th17","RPL8"
8.14955788662173e-08,0.390956974024469,0.283,0.142,0.00106351730420414,"Th17","NSG1"
9.23712906333972e-08,0.17048499805087,0.145,0.047,0.00120544534276583,"Th17","CCNA1"
9.43804829192339e-08,0.288112038822117,0.777,0.629,0.001231665302096,"Th17","UPP1"
9.43902363560571e-08,0.324285819942535,0.42,0.263,0.00123179258444654,"Th17","CD200"
1.13984916594514e-07,-0.264636846955834,0.993,0.993,0.00148750316155841,"Th17","EEF2"
1.1942831207925e-07,-0.187290191808097,1,1,0.00155853947263421,"Th17","RPS16"
1.61650733181711e-07,0.285561360628327,0.862,0.761,0.00210954206802133,"Th17","LGALS3"
1.65738412618168e-07,-0.231316340202239,0.368,0.55,0.00216288628466709,"Th17","TRAT1"
1.67192779797005e-07,-0.362252412523621,0.851,0.904,0.00218186577635092,"Th17","KIF2A"
1.85675451785493e-07,-0.179974707984409,1,1,0.00242306464580069,"Th17","RPL18A"
1.8778850099843e-07,-0.168664430124625,1,1,0.00245063993802952,"Th17","RPL37"
2.04915055639223e-07,0.170705735500272,0.331,0.185,0.00267414147609186,"Th17","TNFRSF12A"
2.08610467996346e-07,0.145363402335415,0.234,0.107,0.00272236660735231,"Th17","PKIG"
2.15733312923461e-07,0.231373177515004,0.833,0.736,0.00281531973365116,"Th17","FAM177A1"
2.27023598109009e-07,-0.174746763394963,1,1,0.00296265795532257,"Th17","RPL32"
2.44454069613266e-07,-0.220375384909999,1,1,0.00319012560845312,"Th17","RPS18"
2.47523304789655e-07,0.261675313562642,0.502,0.341,0.00323017912750499,"Th17","AQP3"
2.51526655366998e-07,0.228443116690687,0.758,0.594,0.00328242285253932,"Th17","LRP10"
2.67355632555633e-07,0.296189836325806,0.978,0.992,0.00348899100485102,"Th17","S100A10"
2.72150181685601e-07,-0.155815970088839,1,1,0.00355155987099709,"Th17","RPS9"
3.06966799084635e-07,-0.288639169916978,0.941,0.984,0.00400591672805449,"Th17","MIF"
3.67468839183501e-07,0.252906813330349,0.855,0.769,0.00479546835134469,"Th17","RALA"
3.75945173747699e-07,-0.357495136095277,0.948,0.975,0.00490608451740747,"Th17","HMGN2"
3.93682350653052e-07,0.122316710023626,0.264,0.129,0.00513755467602233,"Th17","SPINT1"
3.97451534962263e-07,-0.208041148672068,1,1,0.00518674253125753,"Th17","RPL21"
4.08007025247547e-07,-0.369509646368531,0.859,0.903,0.00532449167948049,"Th17","SLC25A5"
4.11050653630531e-07,0.234206253730338,0.617,0.461,0.00536421102987843,"Th17","PERP"
4.14286780041867e-07,-0.165141134162113,1,1,0.00540644247954637,"Th17","RPL11"
5.25771016987788e-07,-0.283706453527194,0.933,0.956,0.00686131177169064,"Th17","HNRNPA3"
5.40252319860878e-07,-0.276391872965036,0.967,0.982,0.00705029277418446,"Th17","RPS4Y1"
5.45876974332652e-07,0.375574825235749,0.903,0.871,0.00712369451504111,"Th17","BATF"
6.26367507348813e-07,-0.10713892155042,0.026,0.137,0.00817409597090202,"Th17","RNF157"
6.4074494680414e-07,0.263734415558688,0.766,0.698,0.00836172155579402,"Th17","PPP1R14B"
6.87824811989508e-07,-0.196958022475048,0.249,0.402,0.00897611379646307,"Th17","NCAPD2"
7.25637088416551e-07,-0.243111583764189,1,1,0.009469564003836,"Th17","RPS2"
7.28645363827624e-07,-0.192281212599722,0.052,0.175,0.00950882199795049,"Th17","UNQ6494"
7.46655117504737e-07,-0.187678560507623,1,1,0.00974384928343682,"Th17","RPS12"
8.19458852894948e-07,0.117643674473791,0.134,0.045,0.0106939380302791,"Th17","IL21-AS1"
8.46629735947453e-07,0.258018695514342,0.907,0.833,0.0110485180541143,"Th17","PHF11"
8.48964138192168e-07,0.213207831182638,0.926,0.858,0.0110789820034078,"Th17","RBCK1"
9.68155232642661e-07,0.259863385490023,0.751,0.636,0.0126344257859867,"Th17","SPATS2L"
1.00154209587235e-06,0.225555386438687,0.45,0.295,0.0130701243511342,"Th17","JHDM1D-AS1"
1.00588619511966e-06,-0.241589076166553,0.944,0.981,0.0131268148463115,"Th17","SERBP1"
1.02875616187975e-06,0.334633575601049,0.721,0.585,0.0134252679125307,"Th17","SLAMF1"
1.04400975908441e-06,-0.145982104457095,0.056,0.176,0.0136243273560516,"Th17","HIST1H2AH"
1.05394145479669e-06,0.22356544960869,1,0.988,0.0137539359850967,"Th17","MT-ND1"
1.17769249790781e-06,0.230291870695621,0.888,0.867,0.015368887097697,"Th17","DYNLRB1"
1.58716329420232e-06,0.192246882171464,0.58,0.446,0.0207124809893403,"Th17","PPIL1"
1.58915886891079e-06,-0.159296139833446,1,1,0.0207385232392858,"Th17","RPS20"
1.63250680976717e-06,0.232296963446196,0.914,0.873,0.0213042138674616,"Th17","PLIN2"
1.74726959987647e-06,-0.119725977380218,0.03,0.135,0.0228018682783879,"Th17","RP11-305L7.3"
1.82633905220116e-06,0.133169159449238,0.316,0.176,0.0238337246312251,"Th17","PLAUR"
1.88640156800367e-06,0.207295408059768,0.974,0.96,0.0246175404624479,"Th17","GNG5"
2.07751037259667e-06,-0.142591898535097,0.996,1,0.0271115103623865,"Th17","RPL35"
2.09284894417821e-06,-0.241351549123199,0.751,0.833,0.0273116787215257,"Th17","IMPDH2"
2.1252387360611e-06,0.294136463525178,0.892,0.871,0.0277343655055973,"Th17","CD63"
2.26009872136381e-06,-0.290824702845531,0.71,0.796,0.0294942883137977,"Th17","TMPO"
2.3034136890154e-06,0.242650466138898,0.465,0.317,0.030059548641651,"Th17","HELZ2"
2.3455826863873e-06,0.258480673571742,0.654,0.484,0.0306098540573542,"Th17","IER3"
2.3724389392067e-06,0.260590283712212,0.743,0.609,0.0309603281566475,"Th17","MAGED2"
2.42325352394724e-06,0.184499483409326,0.591,0.435,0.0316234584875115,"Th17","NPDC1"
2.51450679112648e-06,0.179727381273077,0.487,0.33,0.0328143136242005,"Th17","CD151"
2.52313595861882e-06,1.07354526673127,0.673,0.538,0.0329269242599756,"Th17","GZMB"
2.60246266436049e-06,0.429357401275007,0.993,0.993,0.0339621377699044,"Th17","LGALS1"
2.62037115567718e-06,-0.1907201151097,0.401,0.557,0.0341958435815872,"Th17","AHCY"
2.81994539883165e-06,-0.410126685416188,0.535,0.68,0.0368002874547531,"Th17","MKI67"
3.05543226434505e-06,-0.217341129911211,0.688,0.799,0.0398733910497029,"Th17","METTL9"
3.07507139162436e-06,0.215381208597119,1,0.982,0.0401296816606979,"Th17","CD2"
3.34443083291025e-06,0.217501391441573,0.732,0.622,0.0436448223694787,"Th17","TIMM17B"
3.57545863443818e-06,0.421518832074227,0.9,0.855,0.0466597351794183,"Th17","CD7"
3.92023281424145e-06,0.265031877061636,0.855,0.802,0.0511590382258509,"Th17","CDV3"
4.00889477886228e-06,-0.14556828160736,0.331,0.516,0.0523160768641528,"Th17","ITGB7"
4.03294332129025e-06,0.209670583046974,0.651,0.508,0.0526299103428378,"Th17","VOPP1"
4.15548503909261e-06,-0.279828392298531,0.401,0.554,0.0542290797601585,"Th17","BIRC5"
4.34773725653187e-06,0.19453192958544,0.974,0.982,0.0567379711977409,"Th17","DRAP1"
4.45862065234151e-06,0.217812916175811,0.234,0.12,0.0581849995130567,"Th17","SCML4"
4.64964471176918e-06,-0.178861180232788,0.372,0.535,0.0606778634885878,"Th17","P4HA1"
4.75947871138308e-06,-0.178132905385503,1,0.999,0.0621111971835492,"Th17","RPS5"
5.08396526605941e-06,-0.233455226655969,1,1,0.0663457467220752,"Th17","ENO1"
5.10471932591044e-06,0.266381419866953,0.989,0.915,0.0666165872031313,"Th17","MX1"
5.26949879302333e-06,-0.190447259765172,1,1,0.0687669592489544,"Th17","RPL12"
5.35519734246387e-06,0.190849666261276,0.747,0.665,0.0698853253191535,"Th17","SMIM12"
5.42743508042992e-06,0.134220523806567,0.361,0.222,0.0708280277996105,"Th17","CCDC92"
5.59757916789133e-06,0.226613878853605,0.996,1,0.0730484081409819,"Th17","MYL6"
6.43621600280286e-06,0.208321674456726,0.729,0.613,0.0839926188365773,"Th17","NRBP1"
7.28698068127386e-06,0.267677860109108,0.673,0.54,0.0950950978906239,"Th17","ADAM19"
7.29424310117282e-06,-0.193660783678915,0.494,0.628,0.0951898724703053,"Th17","SRPRA"
7.39064242200143e-06,0.202543794494171,0.743,0.614,0.0964478836071187,"Th17","NKAP"
7.41060769054798e-06,-0.166560658007492,1,1,0.0967084303616512,"Th17","RPL34"
7.70366587134925e-06,-0.225618449642257,0.855,0.886,0.100532839621108,"Th17","CD48"
7.78951687336262e-06,0.228412525024189,0.628,0.527,0.101653195197382,"Th17","SMIM20"
7.93186848733853e-06,0.201954433138148,0.543,0.394,0.103510883759768,"Th17","SERINC1"
8.19354005163755e-06,-0.154749995262529,0.249,0.41,0.10692569767387,"Th17","MPHOSPH9"
8.26001861742279e-06,-0.139390917904696,1,1,0.107793242957367,"Th17","RPL39"
8.27998877565332e-06,-0.195105875689582,0.383,0.573,0.108053853522276,"Th17","GATA3"
9.31393637552857e-06,0.23367463614528,0.803,0.726,0.121546869700648,"Th17","LPIN2"
9.38932226932684e-06,0.202040473800986,0.967,0.938,0.122530655614715,"Th17","JUNB"
9.5439832942261e-06,-0.270470674061976,0.955,0.982,0.124548981989651,"Th17","PTPRC"
9.66085960637339e-06,0.181378094997612,0.996,0.999,0.126074217863173,"Th17","CLIC1"
1.03335009297091e-05,0.253841394816583,0.87,0.793,0.134852187132704,"Th17","C19orf66"
1.04203499804787e-05,0.208423362515489,0.476,0.356,0.135985567245246,"Th17","VPS37A"
1.0434168994262e-05,0.208218276603227,0.491,0.346,0.136165905375119,"Th17","CD68"
1.17800602877195e-05,0.243591584339406,0.941,0.923,0.15372978675474,"Th17","REEP5"
1.2176810673892e-05,0.178415808730704,0.948,0.906,0.158907379294291,"Th17","TNFAIP8"
1.24313461319216e-05,0.252843577467501,0.911,0.818,0.162229067021577,"Th17","IFI44L"
1.29429391789291e-05,-0.11968799283064,0.186,0.342,0.168905356285025,"Th17","PDE3B"
1.38714981038065e-05,0.142406400687746,0.569,0.42,0.181023050254675,"Th17","DIXDC1"
1.4376839268071e-05,0.146502613195308,0.61,0.477,0.187617752448327,"Th17","UROD"
1.44112540288262e-05,0.186238418297249,0.963,0.936,0.188066865076182,"Th17","CIB1"
1.44456300446384e-05,0.104731135252383,0.342,0.209,0.188515472082531,"Th17","C17orf67"
1.4886426089406e-05,0.266272214010888,0.814,0.748,0.194267860466749,"Th17","ABI1"
1.50844784533527e-05,-0.68104030455262,0.119,0.25,0.196852443816253,"Th17","GZMA"
1.61576761854063e-05,-0.176345323441061,1,1,0.210857674219552,"Th17","EEF1A1"
1.63466239640107e-05,-0.16415083361508,0.349,0.494,0.213323442730339,"Th17","XPOT"
1.63800722312281e-05,-0.196946786137336,0.561,0.674,0.213759942617526,"Th17","PPIH"
1.72380772323596e-05,0.212103458635276,0.703,0.595,0.224956907882293,"Th17","SERPINB6"
1.74397279533587e-05,-0.164915504573018,0.138,0.269,0.227588449791331,"Th17","DHRS3"
1.74766971591912e-05,0.34450573917416,0.413,0.279,0.228070897927445,"Th17","NAPSA"
1.75773854612151e-05,0.106195847425693,0.193,0.094,0.229384880268857,"Th17","TMOD1"
1.8132348025124e-05,-0.196666626352215,1,1,0.236627141727868,"Th17","ALDOA"
1.82561186830484e-05,0.187602753237465,0.81,0.741,0.238242348813781,"Th17","SBDS"
1.82958962754048e-05,0.158733632624982,0.32,0.196,0.238761446394032,"Th17","FNBP1L"
1.83464556649198e-05,-0.335925635381195,0.844,0.91,0.239421246427204,"Th17","CD52"
1.84835011410341e-05,-0.193776828807126,0.77,0.865,0.241209689890495,"Th17","PRDX3"
1.87386652278243e-05,0.152404117408139,0.108,0.037,0.244539581223107,"Th17","PRG4"
1.88665373481563e-05,-0.520007583196187,0.569,0.67,0.246208312393439,"Th17","HIST1H1D"
1.90817495710897e-05,0.231046196021686,0.398,0.276,0.249016831902721,"Th17","FNIP2"
1.96190531897053e-05,-0.116982095776446,0.033,0.124,0.256028644125654,"Th17","CHRM3-AS2"
1.99680661816892e-05,-0.134500459202868,1,1,0.260583263671045,"Th17","RPL19"
2.02092243653205e-05,0.177417335410796,0.572,0.428,0.263730377967433,"Th17","ATP6V0A2"
2.13689264403949e-05,0.191385492456795,0.788,0.717,0.278864490047153,"Th17","NINJ1"
2.16555613586013e-05,-0.151937410978595,1,1,0.282605075729748,"Th17","RPL35A"
2.23070227903227e-05,0.115810194709256,0.297,0.171,0.291106647413711,"Th17","PPM1N"
2.38516109955269e-05,0.150143528972447,0.535,0.413,0.311263523491627,"Th17","STARD3"
2.41262583857357e-05,0.16881558683988,0.914,0.876,0.314847671933851,"Th17","GNB2"
2.43334885905003e-05,0.241751480899099,0.777,0.681,0.317552026106029,"Th17","LGALS9"
2.5687138473055e-05,0.216405289218387,0.903,0.86,0.335217157073368,"Th17","HSPB11"
2.58268876120555e-05,0.218342540461679,0.784,0.674,0.337040883337324,"Th17","RAB27A"
2.65768853040079e-05,0.193392627012943,0.706,0.595,0.346828353217304,"Th17","FAS"
2.71438939068706e-05,-0.419169281831282,0.654,0.725,0.354227815484662,"Th17","HIST1H1C"
2.72729146906962e-05,0.285111219673541,0.625,0.503,0.355911536713586,"Th17","PDE4B"
2.74061059463883e-05,0.383504520544085,1,0.999,0.357649682600367,"Th17","MALAT1"
2.82848129242048e-05,-0.221084500455659,1,1,0.369116808660872,"Th17","TMSB10"
2.85047549369161e-05,-0.208600474595282,0.104,0.22,0.371987051926755,"Th17","CYSLTR1"
2.91265087839567e-05,-0.187950304469158,0.346,0.494,0.380100939630636,"Th17","CD38"
3.02400317497836e-05,0.190872110474396,0.758,0.648,0.394632414334677,"Th17","NAPA"
3.2613115017823e-05,-0.13554815049755,0.1,0.216,0.42560115098259,"Th17","HSBP1L1"
3.34492936699778e-05,-0.161666672894891,0.312,0.447,0.43651328239321,"Th17","MOB3A"
3.54378751024559e-05,-0.194839285883742,1,1,0.46246427008705,"Th17","RPL7A"
3.63841640255191e-05,0.124645406782529,0.338,0.218,0.474813340533024,"Th17","ATP5EP2"
3.65024539228897e-05,0.149626677216003,0.498,0.376,0.476357023693711,"Th17","TRMT6"
3.67387604618603e-05,-0.209724807056051,0.833,0.892,0.479440824027278,"Th17","RBM17"
3.82430770968463e-05,0.182916341834603,0.625,0.523,0.499072156113844,"Th17","ANXA4"
3.82779309502833e-05,0.188706152984151,0.974,0.951,0.499526998901196,"Th17","CHMP5"
3.83204426607514e-05,0.264854341123513,0.565,0.442,0.500081776722806,"Th17","RAB9A"
3.83867139754695e-05,-0.209053193938079,0.725,0.792,0.500946617379877,"Th17","EPRS"
3.88699724228341e-05,0.173518844804443,0.989,0.958,0.507253140117985,"Th17","SRGN"
4.02370877140374e-05,-0.151118604004257,1,1,0.525093994668188,"Th17","RPL13"
4.05971906056796e-05,0.21446731418206,0.766,0.677,0.529793337404119,"Th17","KDSR"
4.10258859492572e-05,0.109979077757695,0.312,0.193,0.535387811637807,"Th17","PNMA1"
4.10512762761139e-05,0.142717197434396,0.781,0.706,0.535719155403287,"Th17","CCDC53"
4.15461019800559e-05,-0.187290207291811,0.773,0.856,0.54217663083973,"Th17","DDX18"
4.21183156293654e-05,0.231133050907364,0.721,0.636,0.549644018963218,"Th17","CARD19"
4.38728941469441e-05,-0.149313260951325,0.138,0.254,0.57254126861762,"Th17","DZIP3"
4.42479895123246e-05,0.131364905319066,0.271,0.167,0.577436263135836,"Th17","CYB5R1"
4.52752333272518e-05,0.113184050680638,0.39,0.256,0.590841794920636,"Th17","FOSL2"
4.62480971608084e-05,0.219901488775917,0.948,0.925,0.60353766794855,"Th17","PSMA2"
4.74819988134274e-05,-0.220573980818419,0.929,0.951,0.619640084515227,"Th17","LCP1"
5.04730240805849e-05,0.190421334087495,0.729,0.629,0.658672964251632,"Th17","RNF187"
5.12828671881188e-05,-0.212191320938222,0.599,0.709,0.66924141680495,"Th17","MAD2L1"
5.21845807370059e-05,-0.116365506912937,1,1,0.681008778617927,"Th17","RPL24"
5.25131122977807e-05,-0.121778509753328,0.223,0.372,0.685296115486038,"Th17","GNPTAB"
5.27279416167042e-05,0.227321376331572,0.914,0.907,0.68809963809799,"Th17","SERPINB1"
5.31516497946337e-05,-0.173439003213851,0.349,0.48,0.69362902981997,"Th17","ITGAL"
5.31563101378066e-05,0.110605933592526,0.167,0.079,0.693689847298376,"Th17","ITGA2"
5.37021413218696e-05,0.140008719190417,0.584,0.453,0.700812944250399,"Th17","TACO1"
5.41842822232581e-05,-0.188759396229806,0.77,0.863,0.707104883013518,"Th17","OSTC"
5.42478060734633e-05,-0.18972878925464,0.68,0.793,0.707933869258696,"Th17","WIPF1"
5.52101138445803e-05,0.182690749736814,0.584,0.453,0.720491985671773,"Th17","KCNN4"
5.53596105918585e-05,0.201334213431652,0.959,0.966,0.722442918223754,"Th17","EMP3"
5.60541959714692e-05,-0.180099226642783,0.985,0.99,0.731507257427673,"Th17","EIF3E"
5.67356812328188e-05,-0.11684289142893,1,1,0.740400640088285,"Th17","RPS15A"
5.8309829049467e-05,0.169150609892201,0.45,0.331,0.760943269095544,"Th17","F8A1"
5.860161779065e-05,0.243215748061779,0.803,0.739,0.764751112167982,"Th17","TMEM243"
5.98177057223562e-05,0.229153094075035,0.565,0.458,0.780621059676748,"Th17","CTSA"
6.01643055251728e-05,0.241759961836082,0.996,0.992,0.785144187103505,"Th17","LY6E"
6.28310703464039e-05,-0.1195565411037,1,1,0.819945468020571,"Th17","RPLP2"
6.47719741674459e-05,-0.210349338775877,0.703,0.792,0.845274262885169,"Th17","EIF2S3"
6.70590427031873e-05,-0.145984638948867,1,1,0.875120507276594,"Th17","RPL38"
6.87788593742543e-05,0.250255766227792,0.688,0.594,0.897564114834019,"Th17","PTMS"
7.13004743244178e-05,0.153835510163667,0.346,0.239,0.930471189933653,"Th17","TRIP10"
7.47353776803523e-05,-0.228806197031659,1,0.999,0.975296678728597,"Th17","LDHA"
7.60208635068728e-05,-0.162597472463344,0.996,1,0.99207226876469,"Th17","EEF1D"
7.69168757694305e-05,0.186344386393606,0.569,0.462,1,"Th17","ADGRE5"
7.9903783957526e-05,0.157150679386168,0.818,0.754,1,"Th17","VASP"
8.00396903292963e-05,-0.151915930149131,0.881,0.912,1,"Th17","CSDE1"
8.09144458334948e-05,0.233940104261792,0.732,0.622,1,"Th17","MX2"
8.17383099349641e-05,0.199272201854175,0.602,0.465,1,"Th17","IFIT1"
8.18761559581926e-05,-0.190122122198859,0.77,0.877,1,"Th17","SMCHD1"
8.43137137246146e-05,0.34697626924273,0.914,0.907,1,"Th17","TXNDC17"
8.47360122541996e-05,-0.129273759718957,0.13,0.244,1,"Th17","THEMIS"
9.11102945907536e-05,0.184027931274358,0.911,0.874,1,"Th17","MAP1LC3B"
9.20152630173531e-05,0.172513375965274,0.866,0.792,1,"Th17","PRMT2"
9.37826450927602e-05,0.216304471017746,0.732,0.672,1,"Th17","MFF"
9.39750775607058e-05,-0.193327896940105,0.502,0.611,1,"Th17","IKZF1"
9.60840286613368e-05,0.134171323632996,0.361,0.253,1,"Th17","QSOX1"
0.000100592089197894,-0.143452075374026,0.491,0.617,1,"Th17","SIKE1"
0.000101876603437406,0.223454006979696,0.528,0.416,1,"Th17","AC147651.4"
0.000102226687891046,0.206339517211387,0.71,0.625,1,"Th17","PLGRKT"
0.000103161046254336,0.396299678632947,0.613,0.539,1,"Th17","CD70"
0.000103326986952592,0.183500207220768,0.959,0.963,1,"Th17","TSPO"
0.000104248647600401,-0.152377765045956,0.468,0.579,1,"Th17","FAM120A"
0.000105176505370069,-0.198809818078663,0.71,0.81,1,"Th17","CCNG1"
0.000111099988474086,0.158466570718754,0.625,0.517,1,"Th17","BRI3"
0.000112434286637987,-0.601597605449294,0.494,0.611,1,"Th17","HILPDA"
0.000115550680227134,0.195589897592267,0.665,0.551,1,"Th17","SYNGR2"
0.000121459332781033,-0.151050158242925,0.405,0.534,1,"Th17","ZNF770"
0.000121673499169095,-0.119516438657669,0.204,0.33,1,"Th17","SCD"
0.000123330384827015,0.294190864326325,0.658,0.568,1,"Th17","SLC4A7"
0.000123555632419915,0.196232166937125,0.368,0.26,1,"Th17","B4GALT4"
0.000124180540034897,-0.13133666995433,1,1,1,"Th17","RPS19"
0.000128144718695432,0.100660252403104,0.245,0.141,1,"Th17","CTA-384D8.35"
0.000128911701600052,0.649783861109968,0.182,0.092,1,"Th17","CCL17"
0.000129593859183967,-0.124623848777993,1,1,1,"Th17","BTF3"
0.000131780820621377,-0.305585132353184,0.472,0.595,1,"Th17","TNFRSF1B"
0.000133214289364409,-0.132158570101759,1,1,1,"Th17","RPS14"
0.00013355395373854,-0.211401319863586,0.606,0.695,1,"Th17","ITGB2"
0.000134514958045433,-0.178089808880796,0.338,0.46,1,"Th17","RNF125"
0.000139942126326339,0.162947854672917,0.68,0.57,1,"Th17","FURIN"
0.000142463740672124,-0.203710657794173,0.29,0.404,1,"Th17","CAMK1"
0.00014267603969698,0.357820128376105,0.68,0.58,1,"Th17","LTA"
0.00014556812079362,-0.196154018070399,0.483,0.583,1,"Th17","LTA4H"
0.000146245321714494,-0.253639008402979,0.654,0.767,1,"Th17","ZFP36L2"
0.000147626977549334,-0.178782669049018,0.442,0.551,1,"Th17","NOP14"
0.000148565303929611,0.277781533235819,0.848,0.803,1,"Th17","PMAIP1"
0.000150079079730088,0.156979538507395,0.565,0.439,1,"Th17","AGPAT2"
0.000152290383569941,0.244448577845948,0.926,0.841,1,"Th17","OAS1"
0.00015477799930322,-0.153600470181957,0.424,0.557,1,"Th17","HEMK1"
0.000156126347631614,0.168131380121982,0.862,0.807,1,"Th17","TWF2"
0.000163143287371784,-0.111080480068111,0.175,0.291,1,"Th17","SPAG5"
0.000164010155164154,-0.195569913145294,0.914,0.937,1,"Th17","RSL1D1"
0.000168155374712112,0.272230291436378,0.625,0.549,1,"Th17","TIFA"
0.000171639649561917,-0.1791416990244,0.755,0.839,1,"Th17","HADHA"
0.000172909238049562,-0.227924331966901,1,0.996,1,"Th17","YBX1"
0.000174555201443792,-0.160525811255234,0.628,0.733,1,"Th17","ZNF292"
0.000185184853689543,0.40041202842409,0.773,0.642,1,"Th17","OASL"
0.000187320204655786,0.152960631273001,0.695,0.572,1,"Th17","TNFRSF25"
0.000188447047153797,0.134050569752048,1,1,1,"Th17","RPL36AL"
0.000195422582118594,-0.188839838709752,0.77,0.829,1,"Th17","ILF3"
0.000200078600757819,0.290064489346863,0.55,0.445,1,"Th17","RORA"
0.000200680546417202,0.221527926848593,0.896,0.88,1,"Th17","CLNS1A"
0.000201879838764043,0.122893142802819,0.409,0.293,1,"Th17","KLF7"
0.000207201684017564,-0.119641310297941,1,1,1,"Th17","RPLP1"
0.000210765392275594,0.150386244461629,0.465,0.349,1,"Th17","TMBIM1"
0.000217187813440351,0.141664929335058,0.442,0.349,1,"Th17","MTHFS"
0.000220183547085886,-0.237113976702338,0.602,0.702,1,"Th17","ETS1"
0.000220480406391334,-0.119059954628645,0.178,0.286,1,"Th17","SKA3"
0.000221171662643176,-0.65082173561208,0.234,0.337,1,"Th17","HIST1H1B"
0.000221967622974912,0.10899547469893,0.182,0.097,1,"Th17","SLC22A17"
0.000222889733475477,-0.123972872942033,1,1,1,"Th17","RPS21"
0.000223631709894083,-0.134100295374262,0.323,0.442,1,"Th17","HNRNPUL2"
0.000226355129027604,0.169527735109684,0.985,0.973,1,"Th17","PSMA7"
0.000230684565095623,-0.230924268789685,0.301,0.421,1,"Th17","NUCB2"
0.000235178644387031,0.345876105641856,0.71,0.65,1,"Th17","MCM4"
0.000236376279076709,0.12742988043295,0.799,0.733,1,"Th17","BBX"
0.000239340440666063,-0.127010845317268,1,1,1,"Th17","RPS25"
0.000244127028379758,-0.164458155566479,0.989,0.993,1,"Th17","UQCRB"
0.000247210476054713,0.255432203622683,0.911,0.877,1,"Th17","SELK"
0.000250488218898892,0.14640870880371,0.283,0.179,1,"Th17","LSR"
0.000252753418113583,-0.125762298625563,1,1,1,"Th17","RPL27"
0.000254488974360253,0.1723472154704,0.706,0.581,1,"Th17","DAPP1"
0.000255099666023378,0.145723966543356,0.379,0.268,1,"Th17","ABHD5"
0.000258636403448536,0.152972291902697,0.974,0.937,1,"Th17","SF3B6"
0.000259617894518713,0.151219396192757,0.61,0.503,1,"Th17","PLIN3"
0.000261509260095774,0.131605194033305,0.978,0.974,1,"Th17","USMG5"
0.000262722461920282,0.190301407229411,0.539,0.427,1,"Th17","SKIL"
0.000267323403852795,0.166427968372404,0.446,0.342,1,"Th17","KLHL6"
0.000268926301262124,-0.133032258354447,1,1,1,"Th17","RPS11"
0.000273230696748383,0.154080638978441,0.175,0.093,1,"Th17","GPR84"
0.000275945060740115,-0.133129666846541,0.26,0.379,1,"Th17","ZNHIT6"
0.000281190863863493,-0.135659592695443,0.349,0.469,1,"Th17","GMCL1"
0.000289693448225347,0.212476370599354,0.874,0.798,1,"Th17","APOBEC3C"
0.000295181562343589,0.151911291601191,0.554,0.439,1,"Th17","AP1M1"
0.000295756757084364,0.139763147848124,0.814,0.752,1,"Th17","DCTN2"
0.000301260570593691,-0.142637192435767,0.468,0.588,1,"Th17","TBL1XR1"
0.000303639189850283,0.12718657268895,0.338,0.235,1,"Th17","FAM127A"
0.00030393367566002,-0.18693527536205,0.554,0.655,1,"Th17","HELLS"
0.000307017627976579,-0.10044304414885,0.178,0.294,1,"Th17","BUB1B"
0.000309393559364165,0.183144045985894,0.87,0.833,1,"Th17","MINOS1"
0.000315062603890343,-0.123385908368648,0.048,0.124,1,"Th17","RCBTB2"
0.000317241327126031,0.168026839071193,0.914,0.888,1,"Th17","SQRDL"
0.000318373951720591,-0.224807085749479,0.662,0.767,1,"Th17","RAB11FIP1"
0.000318687980314531,-0.221482040227258,0.717,0.792,1,"Th17","LBR"
0.000327825898163598,0.102086276840779,0.204,0.116,1,"Th17","SLC35D2"
0.000330144453956644,0.18224759468063,0.595,0.509,1,"Th17","MSRB2"
0.00033592553710696,0.167361778320394,0.42,0.306,1,"Th17","BCAT1"
0.000337543426440601,0.216955910104926,1,0.999,1,"Th17","HLA-C"
0.000340110740847169,-0.172668122252766,0.9,0.941,1,"Th17","FNBP1"
0.000343271804875956,-0.204602646920312,0.781,0.854,1,"Th17","EVL"
0.000344424846558412,0.205803933469437,0.68,0.636,1,"Th17","CAPNS1"
0.000355527508237844,0.162866336101757,0.955,0.959,1,"Th17","TRAPPC1"
0.000366621765454084,0.191398097058508,0.621,0.514,1,"Th17","KRAS"
0.000371520297793033,-0.16058184433826,0.494,0.592,1,"Th17","SLC39A8"
0.000374842842648698,0.137346132396129,0.665,0.562,1,"Th17","BAD"
